Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2713241,-,-,-,-20.15,57.66,4,138,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2019,8,20,19,15,0,0,0,20.200000000000003,23,1017,84.25,102,8.8,0.17,0,0,0
2019,8,20,19,30,0,0,0,20.200000000000003,23,1017,84.25,102,8.8,0.17,0,0,0
2019,8,20,19,45,0,0,0,20.1,23,1017,83.99,102,8.8,0.17,0,0,0
2019,8,20,20,0,0,0,0,20.200000000000003,23,1018,84.07000000000001,103,8.8,0.17,0,0,0
2019,8,20,20,15,0,0,0,20.200000000000003,23,1018,84.07000000000001,103,8.8,0.17,0,0,0
2019,8,20,20,30,0,0,0,20.200000000000003,23,1018,84.07000000000001,103,8.8,0.17,0,0,0
2019,8,20,20,45,0,0,0,20.1,23,1018,83.95,103,8.700000000000001,0.17,0,0,0
2019,8,20,21,0,0,0,0,20.1,23,1018,83.95,103,8.700000000000001,0.17,0,0,0
2019,8,20,21,15,0,0,0,20.1,23,1018,83.95,103,8.700000000000001,0.17,0,0,0
2019,8,20,21,30,0,0,0,20.1,23,1018,83.95,103,8.6,0.17,0,0,0
2019,8,20,21,45,0,0,0,20.1,22.900000000000002,1018,84.16,103,8.6,0.17,0,0,0
2019,8,20,22,0,0,0,0,20.1,22.900000000000002,1018,84.16,103,8.6,0.17,0,0,0
2019,8,20,22,15,0,0,0,20.1,22.900000000000002,1018,84.16,103,8.5,0.17,0,0,0
2019,8,20,22,30,0,0,0,20.1,22.900000000000002,1018,84.16,102,8.5,0.17,0,0,0
2019,8,20,22,45,0,0,0,20,22.900000000000002,1018,83.72,102,8.4,0.17,0,0,0
2019,8,20,23,0,0,0,0,20,22.900000000000002,1018,83.72,102,8.4,0.17,0,0,0
2019,8,20,23,15,0,0,0,20,22.900000000000002,1018,83.72,102,8.3,0.17,0,0,0
2019,8,20,23,30,0,0,0,20,22.900000000000002,1018,83.72,102,8.3,0.17,0,0,0
2019,8,20,23,45,0,0,0,19.900000000000002,22.900000000000002,1017,83.16,102,8.200000000000001,0.17,0,0,0
2019,8,21,0,0,0,0,0,19.900000000000002,22.900000000000002,1017,83.16,102,8.200000000000001,0.17,0,0,0
2019,8,21,0,15,0,0,0,19.900000000000002,22.900000000000002,1017,83.16,102,8.1,0.17,0,0,0
2019,8,21,0,30,0,0,0,19.900000000000002,22.900000000000002,1017,83.16,102,8.1,0.17,0,0,0
2019,8,21,0,45,0,0,0,19.8,22.900000000000002,1017,82.71000000000001,102,8.1,0.17,0,0,0
2019,8,21,1,0,0,0,0,19.8,22.900000000000002,1017,82.71000000000001,102,8,0.17,0,0,0
2019,8,21,1,15,0,0,0,19.8,22.900000000000002,1017,82.71000000000001,102,8,0.17,0,0,0
2019,8,21,1,30,0,0,0,19.8,23,1017,82.21000000000001,102,8,0.17,0,0,0
2019,8,21,1,45,0,0,0,19.8,23,1017,82.17,102,7.9,0.17,0,0,0
2019,8,21,2,0,0,0,0,19.8,23,1017,82.17,102,7.9,0.17,0,0,0
2019,8,21,2,15,0,0,0,19.8,23,1017,82.17,102,7.9,0.17,0,0,0
2019,8,21,2,30,0,0,0,19.8,23,1017,82.17,102,7.9,0.17,0,0,0
2019,8,21,2,45,0,0,0,19.8,23.1,1017,81.79,102,7.9,0.17,0,0,0
2019,8,21,3,0,0,0,0,19.8,23.1,1017,81.79,101,7.9,0.17,0,0,0
2019,8,21,3,15,0,0,0,19.8,23.1,1017,81.79,101,7.9,0.17,0,0,0
2019,8,21,3,30,0,0,0,19.8,23.1,1017,81.79,101,7.9,0.17,0,0,0
2019,8,21,3,45,0,0,0,19.8,23.1,1017,81.79,101,7.9,0.17,0,0,0
2019,8,21,4,0,0,0,0,19.8,23.200000000000003,1017,81.42,101,7.9,0.17,0,0,0
2019,8,21,4,15,0,0,0,19.8,23.200000000000003,1017,81.42,100,7.9,0.17,0,0,0
2019,8,21,4,30,0,0,0,19.8,23.200000000000003,1017,81.42,100,8,0.17,0,0,0
2019,8,21,4,45,0,0,0,19.900000000000002,23.200000000000003,1017,81.60000000000001,100,8,0.17,0,0,0
2019,8,21,5,0,0,0,0,19.900000000000002,23.200000000000003,1017,81.60000000000001,100,8,0.17,0,0,0
2019,8,21,5,15,0,0,0,19.900000000000002,23.200000000000003,1017,81.60000000000001,99,8,0.17,0,0,0
2019,8,21,5,30,0,0,0,19.900000000000002,23.3,1017,81.11,99,8.1,0.17,0,0,0
2019,8,21,5,45,0,0,0,19.900000000000002,23.3,1017,81.34,99,8.1,0.17,0,0,0
2019,8,21,6,0,0,0,0,19.900000000000002,23.3,1017,81.34,98,8.200000000000001,0.17,0,0,0
2019,8,21,6,15,0,0,0,19.900000000000002,23.3,1017,81.34,98,8.200000000000001,0.17,0,0,0
2019,8,21,6,30,0,0,0,19.900000000000002,23.400000000000002,1018,80.93,98,8.3,0.17,0,0,0
2019,8,21,6,45,10,0,10,20,23.400000000000002,1018,81.17,97,8.3,0.17,24,52,27
2019,8,21,7,0,23,0,23,20,23.400000000000002,1018,81.17,97,8.4,0.17,45,165,65
2019,8,21,7,15,39,0,39,20,23.5,1018,80.69,96,8.3,0.17,63,274,111
2019,8,21,7,30,58,0,58,20,23.5,1018,80.69,96,8.3,0.17,77,364,162
2019,8,21,7,45,90,432,214,20,23.6,1018,80.28,96,8.3,0.17,90,432,214
2019,8,21,8,0,104,0,104,20,23.6,1018,80.28,95,8.3,0.17,100,493,268
2019,8,21,8,15,114,0,114,20,23.700000000000003,1018,79.8,95,8.200000000000001,0.17,109,543,323
2019,8,21,8,30,116,584,376,20,23.8,1018,79.32000000000001,95,8.200000000000001,0.17,116,584,376
2019,8,21,8,45,125,611,427,20,23.8,1018,79.32000000000001,94,8.1,0.17,125,611,427
2019,8,21,9,0,131,641,477,20,23.900000000000002,1018,78.85000000000001,94,8.1,0.17,131,641,477
2019,8,21,9,15,136,667,525,20,24,1018,78.38,93,8,0.17,136,667,525
2019,8,21,9,30,267,71,311,20,24,1018,78.38,93,7.9,0.17,141,689,570
2019,8,21,9,45,282,62,323,20,24.1,1018,77.73,92,7.9,0.17,110,782,627
2019,8,21,10,0,314,96,382,20,24.1,1018,77.73,92,7.800000000000001,0.17,113,796,666
2019,8,21,10,15,115,808,702,20,24.200000000000003,1018,77.27,92,7.7,0.17,115,808,702
2019,8,21,10,30,117,817,734,20,24.200000000000003,1018,77.27,91,7.6000000000000005,0.17,117,817,734
2019,8,21,10,45,119,827,763,19.900000000000002,24.200000000000003,1017,76.91,91,7.6000000000000005,0.17,119,827,763
2019,8,21,11,0,120,834,787,19.900000000000002,24.3,1017,76.46000000000001,90,7.5,0.17,120,834,787
2019,8,21,11,15,393,140,507,19.900000000000002,24.3,1017,76.46000000000001,90,7.4,0.17,121,839,806
2019,8,21,11,30,122,843,821,19.900000000000002,24.3,1017,76.46000000000001,90,7.300000000000001,0.17,122,843,821
2019,8,21,11,45,367,53,412,19.8,24.400000000000002,1017,75.75,89,7.2,0.17,122,847,832
2019,8,21,12,0,402,101,487,19.8,24.400000000000002,1016,75.68,89,7.1000000000000005,0.17,123,848,838
2019,8,21,12,15,383,65,438,19.8,24.400000000000002,1016,75.68,88,7,0.17,123,849,840
2019,8,21,12,30,370,53,415,19.8,24.400000000000002,1016,75.68,88,6.9,0.17,123,848,837
2019,8,21,12,45,389,82,458,19.8,24.400000000000002,1016,75.52,87,6.800000000000001,0.17,114,859,833
2019,8,21,13,0,385,85,455,19.8,24.400000000000002,1016,75.52,87,6.6000000000000005,0.17,113,856,820
2019,8,21,13,15,358,58,405,19.8,24.400000000000002,1016,75.52,87,6.5,0.17,112,854,805
2019,8,21,13,30,359,72,417,19.8,24.400000000000002,1016,75.52,86,6.4,0.17,111,848,784
2019,8,21,13,45,108,845,760,19.700000000000003,24.400000000000002,1016,75.29,86,6.300000000000001,0.17,108,845,760
2019,8,21,14,0,348,114,433,19.700000000000003,24.400000000000002,1015,75.22,86,6.2,0.17,106,837,731
2019,8,21,14,15,104,827,698,19.700000000000003,24.400000000000002,1015,75.22,85,6.1000000000000005,0.17,104,827,698
2019,8,21,14,30,102,815,661,19.700000000000003,24.400000000000002,1015,75.22,85,6.1000000000000005,0.17,102,815,661
2019,8,21,14,45,98,804,621,19.700000000000003,24.400000000000002,1015,74.98,85,6,0.17,98,804,621
2019,8,21,15,0,96,790,579,19.700000000000003,24.3,1015,75.42,85,5.9,0.17,96,790,579
2019,8,21,15,15,220,34,239,19.700000000000003,24.3,1015,75.42,85,5.800000000000001,0.17,93,771,532
2019,8,21,15,30,201,34,219,19.700000000000003,24.3,1015,75.42,85,5.800000000000001,0.17,89,749,483
2019,8,21,15,45,181,32,196,19.6,24.200000000000003,1015,75.7,85,5.7,0.17,84,726,432
2019,8,21,16,0,155,21,164,19.6,24.200000000000003,1015,75.7,85,5.6000000000000005,0.17,80,695,379
2019,8,21,16,15,75,657,324,19.6,24.200000000000003,1015,75.7,84,5.6000000000000005,0.17,75,657,324
2019,8,21,16,30,69,611,268,19.6,24.1,1015,76.16,84,5.5,0.17,69,611,268
2019,8,21,16,45,62,555,213,19.6,24.1,1015,76.06,83,5.4,0.17,62,555,213
2019,8,21,17,0,54,482,158,19.6,24,1016,76.59,83,5.300000000000001,0.17,54,482,158
2019,8,21,17,15,45,388,106,19.6,24,1016,76.59,82,5.2,0.17,45,388,106
2019,8,21,17,30,32,263,59,19.6,23.900000000000002,1016,77.05,82,5.1000000000000005,0.17,32,263,59
2019,8,21,17,45,17,105,22,19.6,23.900000000000002,1016,77.02,81,5,0.17,17,105,22
2019,8,21,18,0,0,0,0,19.6,23.8,1016,77.48,81,4.9,0.17,0,0,0
2019,8,21,18,15,0,0,0,19.6,23.8,1016,77.48,81,4.800000000000001,0.17,0,0,0
2019,8,21,18,30,0,0,0,19.6,23.8,1017,77.56,81,4.7,0.17,0,0,0
2019,8,21,18,45,0,0,0,19.6,23.8,1017,77.3,81,4.6000000000000005,0.17,0,0,0
2019,8,21,19,0,0,0,0,19.6,23.8,1017,77.3,81,4.5,0.17,0,0,0
2019,8,21,19,15,0,0,0,19.6,23.8,1017,77.3,82,4.5,0.17,0,0,0
2019,8,21,19,30,0,0,0,19.6,23.8,1017,77.3,82,4.4,0.17,0,0,0
2019,8,21,19,45,0,0,0,19.5,23.700000000000003,1017,77.5,82,4.3,0.17,0,0,0
2019,8,21,20,0,0,0,0,19.5,23.700000000000003,1018,77.58,83,4.3,0.17,0,0,0
2019,8,21,20,15,0,0,0,19.5,23.700000000000003,1018,77.58,83,4.2,0.17,0,0,0
2019,8,21,20,30,0,0,0,19.5,23.700000000000003,1018,77.58,83,4.2,0.17,0,0,0
2019,8,21,20,45,0,0,0,19.5,23.700000000000003,1018,77.45,84,4.2,0.17,0,0,0
2019,8,21,21,0,0,0,0,19.5,23.6,1018,77.91,84,4.1000000000000005,0.17,0,0,0
2019,8,21,21,15,0,0,0,19.5,23.6,1017,77.83,84,4.1000000000000005,0.17,0,0,0
2019,8,21,21,30,0,0,0,19.5,23.6,1017,77.83,84,4.1000000000000005,0.17,0,0,0
2019,8,21,21,45,0,0,0,19.5,23.6,1017,77.77,83,4.1000000000000005,0.17,0,0,0
2019,8,21,22,0,0,0,0,19.5,23.5,1017,78.24,83,4.1000000000000005,0.17,0,0,0
2019,8,21,22,15,0,0,0,19.5,23.5,1017,78.24,83,4.1000000000000005,0.17,0,0,0
2019,8,21,22,30,0,0,0,19.5,23.5,1017,78.24,83,4.1000000000000005,0.17,0,0,0
2019,8,21,22,45,0,0,0,19.5,23.5,1017,78.2,82,4.1000000000000005,0.17,0,0,0
2019,8,21,23,0,0,0,0,19.5,23.5,1017,78.2,82,4.1000000000000005,0.17,0,0,0
2019,8,21,23,15,0,0,0,19.5,23.400000000000002,1017,78.67,81,4,0.17,0,0,0
2019,8,21,23,30,0,0,0,19.5,23.400000000000002,1017,78.67,81,4,0.17,0,0,0
2019,8,21,23,45,0,0,0,19.400000000000002,23.400000000000002,1016,78.5,80,4,0.17,0,0,0
2019,8,22,0,0,0,0,0,19.400000000000002,23.400000000000002,1016,78.5,80,4,0.17,0,0,0
2019,8,22,0,15,0,0,0,19.400000000000002,23.400000000000002,1016,78.5,80,3.9000000000000004,0.17,0,0,0
2019,8,22,0,30,0,0,0,19.400000000000002,23.3,1016,78.97,80,3.9000000000000004,0.17,0,0,0
2019,8,22,0,45,0,0,0,19.400000000000002,23.3,1016,78.85000000000001,80,3.9000000000000004,0.17,0,0,0
2019,8,22,1,0,0,0,0,19.400000000000002,23.3,1016,78.85000000000001,80,3.9000000000000004,0.17,0,0,0
2019,8,22,1,15,0,0,0,19.400000000000002,23.3,1016,78.85000000000001,80,3.8000000000000003,0.17,0,0,0
2019,8,22,1,30,0,0,0,19.400000000000002,23.3,1016,78.85000000000001,80,3.8000000000000003,0.17,0,0,0
2019,8,22,1,45,0,0,0,19.400000000000002,23.3,1016,78.7,81,3.8000000000000003,0.17,0,0,0
2019,8,22,2,0,0,0,0,19.400000000000002,23.200000000000003,1016,79.17,81,3.8000000000000003,0.17,0,0,0
2019,8,22,2,15,0,0,0,19.400000000000002,23.200000000000003,1015,79.10000000000001,82,3.7,0.17,0,0,0
2019,8,22,2,30,0,0,0,19.400000000000002,23.200000000000003,1015,79.10000000000001,83,3.7,0.17,0,0,0
2019,8,22,2,45,0,0,0,19.3,23.200000000000003,1015,78.9,83,3.7,0.17,0,0,0
2019,8,22,3,0,0,0,0,19.3,23.200000000000003,1015,78.9,84,3.6,0.17,0,0,0
2019,8,22,3,15,0,0,0,19.3,23.200000000000003,1015,78.9,84,3.6,0.17,0,0,0
2019,8,22,3,30,0,0,0,19.3,23.200000000000003,1015,78.9,84,3.6,0.17,0,0,0
2019,8,22,3,45,0,0,0,19.3,23.200000000000003,1015,78.9,84,3.6,0.17,0,0,0
2019,8,22,4,0,0,0,0,19.3,23.1,1015,79.26,89,3.5,0.17,0,0,0
2019,8,22,4,15,0,0,0,19.3,23.1,1015,79.26,90,3.5,0.17,0,0,0
2019,8,22,4,30,0,0,0,19.3,23.1,1015,79.26,91,3.5,0.17,0,0,0
2019,8,22,4,45,0,0,0,19.3,23.1,1015,79.28,92,3.5,0.17,0,0,0
2019,8,22,5,0,0,0,0,19.3,23,1016,79.84,93,3.5,0.17,0,0,0
2019,8,22,5,15,0,0,0,19.3,23,1016,79.84,93,3.5,0.17,0,0,0
2019,8,22,5,30,0,0,0,19.3,23,1016,79.84,93,3.6,0.17,0,0,0
2019,8,22,5,45,0,0,0,19.400000000000002,23,1016,79.96000000000001,94,3.6,0.17,0,0,0
2019,8,22,6,0,0,0,0,19.400000000000002,23,1016,79.96000000000001,94,3.6,0.17,0,0,0
2019,8,22,6,15,0,0,0,19.400000000000002,23.1,1016,79.48,95,3.7,0.17,0,0,0
2019,8,22,6,30,0,0,0,19.400000000000002,23.200000000000003,1016,79.01,95,3.7,0.17,0,0,0
2019,8,22,6,45,22,198,34,19.400000000000002,23.3,1016,78.52,95,3.8000000000000003,0.17,22,198,34
2019,8,22,7,0,34,345,76,19.400000000000002,23.400000000000002,1016,78.05,96,3.9000000000000004,0.17,34,345,76
2019,8,22,7,15,45,455,126,19.400000000000002,23.5,1016,77.58,96,3.9000000000000004,0.17,45,455,126
2019,8,22,7,30,53,538,179,19.400000000000002,23.5,1016,77.58,97,3.8000000000000003,0.17,53,538,179
2019,8,22,7,45,59,602,235,19.3,23.6,1017,77.03,98,3.8000000000000003,0.17,59,602,235
2019,8,22,8,0,65,653,291,19.3,23.6,1017,77.03,98,3.8000000000000003,0.17,65,653,291
2019,8,22,8,15,70,694,346,19.3,23.700000000000003,1017,76.56,99,3.8000000000000003,0.17,70,694,346
2019,8,22,8,30,74,727,400,19.3,23.8,1017,76.11,99,3.8000000000000003,0.17,74,727,400
2019,8,22,8,45,78,756,453,19.3,23.8,1017,75.96000000000001,99,3.7,0.17,78,756,453
2019,8,22,9,0,81,779,504,19.3,23.900000000000002,1017,75.51,99,3.7,0.17,81,779,504
2019,8,22,9,15,84,799,553,19.3,24,1016,74.98,100,3.6,0.17,84,799,553
2019,8,22,9,30,87,816,598,19.3,24,1016,74.98,100,3.6,0.17,87,816,598
2019,8,22,9,45,83,843,643,19.200000000000003,24.1,1016,74.15,100,3.5,0.17,83,843,643
2019,8,22,10,0,85,855,683,19.200000000000003,24.1,1016,74.15,100,3.4000000000000004,0.17,85,855,683
2019,8,22,10,15,87,865,718,19.200000000000003,24.200000000000003,1016,73.71000000000001,101,3.3000000000000003,0.17,87,865,718
2019,8,22,10,30,88,873,750,19.200000000000003,24.200000000000003,1016,73.71000000000001,102,3.2,0.17,88,873,750
2019,8,22,10,45,90,879,778,19.1,24.3,1016,72.56,103,3.1,0.17,90,879,778
2019,8,22,11,0,91,885,801,19.1,24.3,1016,72.56,103,3,0.17,91,885,801
2019,8,22,11,15,92,890,821,19,24.400000000000002,1015,72.06,105,2.9000000000000004,0.17,92,890,821
2019,8,22,11,30,92,893,836,19,24.400000000000002,1015,72.06,107,2.8000000000000003,0.17,92,893,836
2019,8,22,11,45,93,895,846,18.900000000000002,24.400000000000002,1015,71.22,109,2.8000000000000003,0.17,93,895,846
2019,8,22,12,0,93,896,852,18.900000000000002,24.5,1015,70.8,110,2.7,0.17,93,896,852
2019,8,22,12,15,94,896,854,18.900000000000002,24.5,1015,70.8,111,2.6,0.17,94,896,854
2019,8,22,12,30,93,897,852,18.900000000000002,24.5,1015,70.8,113,2.5,0.17,93,897,852
2019,8,22,12,45,94,894,844,18.7,24.5,1015,70.04,114,2.5,0.17,94,894,844
2019,8,22,13,0,93,892,832,18.7,24.6,1014,69.56,115,2.4000000000000004,0.17,93,892,832
2019,8,22,13,15,93,888,816,18.7,24.6,1014,69.56,116,2.4000000000000004,0.17,93,888,816
2019,8,22,13,30,92,883,795,18.7,24.6,1014,69.56,116,2.3000000000000003,0.17,92,883,795
2019,8,22,13,45,368,181,508,18.5,24.6,1014,69.02,117,2.3000000000000003,0.17,91,877,770
2019,8,22,14,0,353,175,485,18.5,24.6,1014,69.02,118,2.2,0.17,89,869,740
2019,8,22,14,15,330,103,405,18.5,24.6,1014,69.02,119,2.2,0.17,88,862,708
2019,8,22,14,30,281,43,310,18.5,24.6,1014,69.02,120,2.2,0.17,86,851,671
2019,8,22,14,45,218,13,227,18.5,24.6,1014,68.82000000000001,121,2.2,0.17,84,838,631
2019,8,22,15,0,207,13,215,18.5,24.6,1014,68.82000000000001,122,2.2,0.17,82,823,587
2019,8,22,15,15,192,12,199,18.5,24.6,1014,68.82000000000001,123,2.2,0.17,79,806,540
2019,8,22,15,30,173,8,177,18.5,24.6,1014,68.82000000000001,124,2.2,0.17,76,786,491
2019,8,22,15,45,182,33,198,18.5,24.6,1015,69.05,125,2.3000000000000003,0.17,74,760,439
2019,8,22,16,0,176,93,216,18.5,24.5,1015,69.46000000000001,126,2.3000000000000003,0.17,70,731,385
2019,8,22,16,15,66,696,330,18.5,24.5,1015,69.46000000000001,126,2.3000000000000003,0.17,66,696,330
2019,8,22,16,30,61,653,275,18.5,24.400000000000002,1015,69.87,126,2.4000000000000004,0.17,61,653,275
2019,8,22,16,45,56,599,219,18.7,24.400000000000002,1015,70.47,127,2.4000000000000004,0.17,56,599,219
2019,8,22,17,0,49,530,163,18.7,24.400000000000002,1015,70.47,127,2.5,0.17,49,530,163
2019,8,22,17,15,40,441,110,18.7,24.3,1015,70.89,127,2.5,0.17,40,441,110
2019,8,22,17,30,30,321,62,18.7,24.3,1015,70.89,127,2.6,0.17,30,321,62
2019,8,22,17,45,17,159,23,18.900000000000002,24.200000000000003,1015,72.39,127,2.7,0.17,17,159,23
2019,8,22,18,0,0,0,0,18.900000000000002,24.200000000000003,1015,72.39,127,2.7,0.17,0,0,0
2019,8,22,18,15,0,0,0,18.900000000000002,24.1,1016,72.89,128,2.8000000000000003,0.17,0,0,0
2019,8,22,18,30,0,0,0,18.900000000000002,24.1,1016,72.89,129,2.8000000000000003,0.17,0,0,0
2019,8,22,18,45,0,0,0,19.200000000000003,24.1,1016,73.95,129,2.9000000000000004,0.17,0,0,0
2019,8,22,19,0,0,0,0,19.200000000000003,24,1016,74.39,130,2.9000000000000004,0.17,0,0,0
2019,8,22,19,15,0,0,0,19.200000000000003,24,1016,74.39,130,2.9000000000000004,0.17,0,0,0
2019,8,22,19,30,0,0,0,19.200000000000003,24,1016,74.39,131,2.9000000000000004,0.17,0,0,0
2019,8,22,19,45,0,0,0,19.3,23.900000000000002,1016,75.5,132,2.9000000000000004,0.17,0,0,0
2019,8,22,20,0,0,0,0,19.3,23.900000000000002,1016,75.5,132,2.9000000000000004,0.17,0,0,0
2019,8,22,20,15,0,0,0,19.3,23.8,1017,76.03,133,2.9000000000000004,0.17,0,0,0
2019,8,22,20,30,0,0,0,19.3,23.8,1017,76.03,133,2.9000000000000004,0.17,0,0,0
2019,8,22,20,45,0,0,0,19.400000000000002,23.8,1017,76.2,133,3,0.17,0,0,0
2019,8,22,21,0,0,0,0,19.400000000000002,23.700000000000003,1017,76.66,134,3,0.17,0,0,0
2019,8,22,21,15,0,0,0,19.400000000000002,23.700000000000003,1017,76.66,134,3,0.17,0,0,0
2019,8,22,21,30,0,0,0,19.400000000000002,23.6,1017,77.12,134,2.9000000000000004,0.17,0,0,0
2019,8,22,21,45,0,0,0,19.3,23.6,1017,76.69,135,2.9000000000000004,0.17,0,0,0
2019,8,22,22,0,0,0,0,19.3,23.5,1017,77.16,135,2.9000000000000004,0.17,0,0,0
2019,8,22,22,15,0,0,0,19.3,23.5,1017,77.16,135,2.9000000000000004,0.17,0,0,0
2019,8,22,22,30,0,0,0,19.3,23.400000000000002,1016,77.54,135,2.9000000000000004,0.17,0,0,0
2019,8,22,22,45,0,0,0,19.200000000000003,23.400000000000002,1016,77.27,136,2.9000000000000004,0.17,0,0,0
2019,8,22,23,0,0,0,0,19.200000000000003,23.3,1016,77.74,136,2.8000000000000003,0.17,0,0,0
2019,8,22,23,15,0,0,0,19.200000000000003,23.3,1016,77.74,136,2.8000000000000003,0.17,0,0,0
2019,8,22,23,30,0,0,0,19.200000000000003,23.3,1016,77.74,136,2.8000000000000003,0.17,0,0,0
2019,8,22,23,45,0,0,0,19.200000000000003,23.200000000000003,1016,78.07000000000001,136,2.8000000000000003,0.17,0,0,0
2019,8,23,0,0,0,0,0,19.200000000000003,23.200000000000003,1016,78.07000000000001,136,2.8000000000000003,0.17,0,0,0
2019,8,23,0,15,0,0,0,19.200000000000003,23.1,1016,78.55,136,2.8000000000000003,0.17,0,0,0
2019,8,23,0,30,0,0,0,19.200000000000003,23.1,1016,78.55,136,2.9000000000000004,0.17,0,0,0
2019,8,23,0,45,0,0,0,19.1,23,1016,78.94,136,2.9000000000000004,0.17,0,0,0
2019,8,23,1,0,0,0,0,19.1,23,1016,78.94,136,2.9000000000000004,0.17,0,0,0
2019,8,23,1,15,0,0,0,19.1,22.900000000000002,1016,79.42,136,2.9000000000000004,0.17,0,0,0
2019,8,23,1,30,0,0,0,19.1,22.900000000000002,1016,79.42,135,3,0.17,0,0,0
2019,8,23,1,45,0,0,0,19.200000000000003,22.900000000000002,1016,79.55,135,3,0.17,0,0,0
2019,8,23,2,0,0,0,0,19.200000000000003,22.900000000000002,1016,79.55,135,3.1,0.17,0,0,0
2019,8,23,2,15,0,0,0,19.200000000000003,22.8,1016,80.03,135,3.2,0.17,0,0,0
2019,8,23,2,30,0,0,0,19.200000000000003,22.8,1016,80.03,135,3.2,0.17,0,0,0
2019,8,23,2,45,0,0,0,19.3,22.8,1016,80.55,135,3.3000000000000003,0.17,0,0,0
2019,8,23,3,0,0,0,0,19.3,22.8,1015,80.47,134,3.3000000000000003,0.17,0,0,0
2019,8,23,3,15,0,0,0,19.3,22.8,1015,80.47,134,3.3000000000000003,0.17,0,0,0
2019,8,23,3,30,0,0,0,19.3,22.8,1015,80.47,134,3.3000000000000003,0.17,0,0,0
2019,8,23,3,45,0,0,0,19.3,22.8,1015,80.47,134,3.3000000000000003,0.17,0,0,0
2019,8,23,4,0,0,0,0,19.400000000000002,22.700000000000003,1016,81.48,133,3.6,0.17,0,0,0
2019,8,23,4,15,0,0,0,19.400000000000002,22.700000000000003,1016,81.48,133,3.7,0.17,0,0,0
2019,8,23,4,30,0,0,0,19.400000000000002,22.700000000000003,1016,81.48,133,3.8000000000000003,0.17,0,0,0
2019,8,23,4,45,0,0,0,19.400000000000002,22.700000000000003,1016,81.81,132,3.8000000000000003,0.17,0,0,0
2019,8,23,5,0,0,0,0,19.400000000000002,22.700000000000003,1016,81.81,132,3.9000000000000004,0.17,0,0,0
2019,8,23,5,15,0,0,0,19.400000000000002,22.700000000000003,1016,81.81,131,4,0.17,0,0,0
2019,8,23,5,30,0,0,0,19.400000000000002,22.700000000000003,1016,81.81,131,4,0.17,0,0,0
2019,8,23,5,45,0,0,0,19.5,22.700000000000003,1016,82.05,130,4.1000000000000005,0.17,0,0,0
2019,8,23,6,0,0,0,0,19.5,22.700000000000003,1016,82.05,130,4.1000000000000005,0.17,0,0,0
2019,8,23,6,15,0,0,0,19.5,22.8,1016,81.55,129,4.3,0.17,0,0,0
2019,8,23,6,30,0,0,0,19.5,22.8,1017,81.63,129,4.4,0.17,0,0,0
2019,8,23,6,45,21,267,38,19.5,22.900000000000002,1017,81.09,128,4.5,0.17,21,267,38
2019,8,23,7,0,32,412,83,19.5,23,1017,80.61,128,4.7,0.17,32,412,83
2019,8,23,7,15,51,0,51,19.5,23,1017,80.61,127,4.7,0.17,41,517,135
2019,8,23,7,30,48,596,190,19.5,23.1,1017,80.12,126,4.7,0.17,48,596,190
2019,8,23,7,45,102,11,105,19.400000000000002,23.1,1017,79.83,126,4.800000000000001,0.17,53,660,247
2019,8,23,8,0,123,17,129,19.400000000000002,23.200000000000003,1017,79.35000000000001,125,4.800000000000001,0.17,58,707,305
2019,8,23,8,15,62,744,361,19.400000000000002,23.200000000000003,1017,79.35000000000001,125,4.9,0.17,62,744,361
2019,8,23,8,30,66,775,416,19.400000000000002,23.3,1017,78.88,124,4.9,0.17,66,775,416
2019,8,23,8,45,68,804,471,19.400000000000002,23.3,1017,78.75,124,4.9,0.17,68,804,471
2019,8,23,9,0,71,827,523,19.400000000000002,23.400000000000002,1017,78.28,124,5,0.17,71,827,523
2019,8,23,9,15,248,64,286,19.400000000000002,23.400000000000002,1017,78.28,123,5,0.17,74,846,573
2019,8,23,9,30,76,861,619,19.400000000000002,23.5,1017,77.81,123,5,0.17,76,861,619
